Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
19153,OBJAT,19130,"",OBJAT,"45.2632333605,1.41287237115",19
19187,ST BONNET LA RIVIERE,19130,"",ST BONNET LA RIVIERE,"45.2931005483,1.35936979218",19
19288,VOUTEZAC,19130,"",VOUTEZAC,"45.2931226913,1.44040079279",19
19182,ST AULAIRE,19130,"",ST AULAIRE,"45.2363536459,1.38790567067",19
19195,ST CYPRIEN,19130,"",ST CYPRIEN,"45.2509684533,1.35607241092",19
19196,ST CYR LA ROCHE,19130,"",ST CYR LA ROCHE,"45.2792183518,1.38416762976",19
19242,ST SOLVE,19130,"",ST SOLVE,"45.3063549675,1.403519902",19
19286,VIGNOLS,19130,"",VIGNOLS,"45.328176854,1.40068283398",19
19076,ESPARTIGNAC,19140,"",ESPARTIGNAC,"45.3992793069,1.5950172659",19
19248,ST YBARD,19140,"",ST YBARD,"45.4491159844,1.51880664164",19
19276,UZERCHE,19140,"",UZERCHE,"45.4238857521,1.56525480659",19
19060,CONDAT SUR GANAVEIX,19140,"",CONDAT SUR GANAVEIX,"45.4824773803,1.59889305142",19
19079,EYBURIE,19140,"",EYBURIE,"45.4690737187,1.64470023601",19
19098,LAGARDE MARC LA TOUR,19150,MARC LA TOUR,LAGARDE MARC LA TOUR,"45.1855958017,1.81780911509",19
19101,LAGUENNE SUR AVALOUZE,19150,LAGUENNE,LAGUENNE SUR AVALOUZE,"45.2402545634,1.78668276464",19
19101,LAGUENNE SUR AVALOUZE,19150,ST BONNET AVALOUZE,LAGUENNE SUR AVALOUZE,"45.2402545634,1.78668276464",19
19235,ST PAUL,19150,"",ST PAUL,"45.2063786861,1.89796054696",19
19061,CORNIL,19150,"",CORNIL,"45.2137162961,1.69660747239",19
19075,ESPAGNAC,19150,"",ESPAGNAC,"45.2408229294,1.89882225318",19
19158,PANDRIGNES,19150,"",PANDRIGNES,"45.2212791943,1.85894195894",19
19041,CHANAC LES MINES,19150,"",CHANAC LES MINES,"45.2703621999,1.81731506278",19
19096,LADIGNAC SUR RONDELLES,19150,"",LADIGNAC SUR RONDELLES,"45.2302018148,1.82480345617",19
19098,LAGARDE MARC LA TOUR,19150,LAGARDE ENVAL,LAGARDE MARC LA TOUR,"45.1855958017,1.81780911509",19
19220,ST MARTIAL DE GIMEL,19150,"",ST MARTIAL DE GIMEL,"45.2721132058,1.88642214024",19
19256,SERANDON,19160,"",SERANDON,"45.3506057867,2.32469690406",19
19055,CHIRAC BELLEVUE,19160,"",CHIRAC BELLEVUE,"45.4528560123,2.30803671856",19
19219,STE MARIE LAPANOUZE,19160,"",STE MARIE LAPANOUZE,"45.4328750969,2.34596943981",19
19110,LATRONCHE,19160,"",LATRONCHE,"45.3080469107,2.2400154033",19
19157,PALISSE,19160,"",PALISSE,"45.4339391784,2.20721338065",19
19228,ST PANTALEON DE LAPLEAU,19160,"",ST PANTALEON DE LAPLEAU,"45.32011422,2.20178736947",19
19200,ST ETIENNE LA GENESTE,19160,"",ST ETIENNE LA GENESTE,"45.4506998857,2.34906404541",19
19102,LAMAZIERE BASSE,19160,"",LAMAZIERE BASSE,"45.3730034504,2.17148208461",19
19113,LIGINIAC,19160,"",LIGINIAC,"45.405035846,2.32343781175",19
19148,NEUVIC,19160,"",NEUVIC,"45.3714171238,2.25865560062",19
19175,ROCHE LE PEYROUX,19160,"",ROCHE LE PEYROUX,"45.4277118588,2.37982336368",19
19210,ST HILAIRE LUC,19160,"",ST HILAIRE LUC,"45.3460319369,2.20762618382",19
19074,L EGLISE AUX BOIS,19170,"",L EGLISE AUX BOIS,"45.657582706,1.7964084025",19
19087,GOURDON MURAT,19170,"",GOURDON MURAT,"45.5473595192,1.9000182869",19
19095,LACELLE,19170,"",LACELLE,"45.6427861496,1.83264328389",19
19027,BONNEFOND,19170,"",BONNEFOND,"45.5259255035,1.9864406371",19
19033,BUGEAT,19170,"",BUGEAT,"45.5900445661,1.93002669773",19
19209,ST HILAIRE LES COURBES,19170,"",ST HILAIRE LES COURBES,"45.5983709539,1.82144682815",19
19265,TARNAC,19170,"",TARNAC,"45.6728907622,1.95565232605",19
19112,LESTARDS,19170,"",LESTARDS,"45.5412768254,1.86439774185",19
19168,PRADINES,19170,"",PRADINES,"45.5113262378,1.90969127344",19
19226,ST MERD LES OUSSINES,19170,"",ST MERD LES OUSSINES,"45.6228763461,2.03219704649",19
19268,TOY VIAM,19170,"",TOY VIAM,"45.6453715634,1.93016871499",19
19284,VIAM,19170,"",VIAM,"45.6182241437,1.88700559018",19
19160,PEROLS SUR VEZERE,19170,"",PEROLS SUR VEZERE,"45.5751012606,2.0039583591",19
19048,LE CHASTANG,19190,"",LE CHASTANG,"45.1752926501,1.73283876352",19
19163,LE PESCHER,19190,"",LE PESCHER,"45.0826622801,1.75970042346",19
19013,AUBAZINES,19190,"",AUBAZINES,"45.1857945286,1.68640722366",19
19105,LANTEUIL,19190,"",LANTEUIL,"45.1177049487,1.64002369199",19
19132,MENOIRE,19190,"",MENOIRE,"45.1054780025,1.79311643807",19
19156,PALAZINGES,19190,"",PALAZINGES,"45.1645183918,1.69754162578",19
19257,SERILHAC,19190,"",SERILHAC,"45.0983013338,1.73319338162",19
19003,ALBIGNAC,19190,"",ALBIGNAC,"45.147448938,1.67744680624",19
19023,BEYNAT,19190,"",BEYNAT,"45.1315842922,1.7298060186",19
19053,CHAVEROCHE,19200,"",CHAVEROCHE,"45.56551046,2.25206611427",19
19135,MESTES,19200,"",MESTES,"45.4933738169,2.31754187362",19
19190,ST BONNET PRES BORT,19200,"",ST BONNET PRES BORT,"45.506914894,2.4263926381",19
19266,THALAMY,19200,"",THALAMY,"45.5068066637,2.45854941771",19
19283,VEYRIERES,19200,"",VEYRIERES,"45.4890424221,2.39561651317",19
19128,MARGERIDES,19200,"",MARGERIDES,"45.4564248108,2.41560570074",19
19167,CONFOLENT PORT DIEU,19200,"",CONFOLENT PORT DIEU,"45.5364773325,2.49849624237",19
19275,USSEL,19200,LA TOURETTE,USSEL,"45.5502290763,2.30449906488",19
19006,ALLEYRAT,19200,"",ALLEYRAT,"45.5636726085,2.21836208439",19
19114,LIGNAREIX,19200,"",LIGNAREIX,"45.6137197457,2.30195936647",19
19232,ST PARDOUX LE NEUF,19200,"",ST PARDOUX LE NEUF,"45.6127807921,2.33140885442",19
19247,ST VICTOUR,19200,"",ST VICTOUR,"45.4654766822,2.38592172613",19
19275,USSEL,19200,ST DEZERY,USSEL,"45.5502290763,2.30449906488",19
19180,ST ANGEL,19200,"",ST ANGEL,"45.4941878032,2.23150721951",19
19204,ST FREJOUX,19200,"",ST FREJOUX,"45.5556968719,2.37794414526",19
19233,ST PARDOUX LE VIEUX,19200,"",ST PARDOUX LE VIEUX,"45.6022320235,2.27197616263",19
19002,AIX,19200,"",AIX,"45.6131404682,2.39218552695",19
19199,ST ETIENNE AUX CLOS,19200,"",ST ETIENNE AUX CLOS,"45.5661403766,2.44957915705",19
19201,ST EXUPERY LES ROCHES,19200,"",ST EXUPERY LES ROCHES,"45.5112778828,2.36990833562",19
19275,USSEL,19200,"",USSEL,"45.5502290763,2.30449906488",19
19277,VALIERGUES,19200,"",VALIERGUES,"45.4747797354,2.28180692007",19
19216,ST JULIEN LE VENDOMOIS,19210,"",ST JULIEN LE VENDOMOIS,"45.4578911899,1.32071021435",19
19121,LUBERSAC,19210,"",LUBERSAC,"45.454027392,1.40027554352",19
19144,MONTGIBAUD,19210,"",MONTGIBAUD,"45.5088660524,1.4212214212",19
19198,ST ELOY LES TUILERIES,19210,"",ST ELOY LES TUILERIES,"45.4551252981,1.27792315725",19
19223,ST MARTIN SEPERT,19210,"",ST MARTIN SEPERT,"45.443440592,1.48235840703",19
19230,ST PARDOUX CORBIER,19210,"",ST PARDOUX CORBIER,"45.4428777879,1.45525591811",19
19205,ST GENIEZ O MERLE,19220,"",ST GENIEZ O MERLE,"45.08248923,2.05890392935",19
19214,ST JULIEN AUX BOIS,19220,"",ST JULIEN AUX BOIS,"45.1239920937,2.1459890004",19
19237,ST PRIVAT,19220,"",ST PRIVAT,"45.136566968,2.07738034635",19
19018,BASSIGNAC LE HAUT,19220,"",BASSIGNAC LE HAUT,"45.1996282807,2.06735382659",19
19258,SERVIERES LE CHATEAU,19220,"",SERVIERES LE CHATEAU,"45.1398764504,2.02231486142",19
19014,AURIAC,19220,"",AURIAC,"45.2002215851,2.13938146562",19
19069,DARAZAC,19220,"",DARAZAC,"45.1741698919,2.0813262625",19
19173,RILHAC XAINTRIE,19220,"",RILHAC XAINTRIE,"45.1727059294,2.18984077677",19
19193,ST CIRGUES LA LOUTRE,19220,"",ST CIRGUES LA LOUTRE,"45.0892873396,2.09970697485",19
19011,ARNAC POMPADOUR,19230,"",ARNAC POMPADOUR,"45.410632637,1.36145818193",19
19025,BEYSSENAC,19230,"",BEYSSENAC,"45.4022168067,1.30367937423",19
19243,ST SORNIN LAVOLPS,19230,"",ST SORNIN LAVOLPS,"45.3741557979,1.37135404677",19
19254,SEGUR LE CHATEAU,19230,"",SEGUR LE CHATEAU,"45.427657429,1.30428297034",19
19270,TROCHE,19230,"",TROCHE,"45.396965868,1.44794561231",19
19024,BEYSSAC,19230,"",BEYSSAC,"45.368379997,1.41904693308",19
19005,ALLASSAC,19240,"",ALLASSAC,"45.2556220149,1.46918061552",19
19246,ST VIANCE,19240,"",ST VIANCE,"45.2102922064,1.46418044061",19
19278,VARETZ,19240,"",VARETZ,"45.1887606718,1.43403558868",19
19008,AMBRUGEAT,19250,"",AMBRUGEAT,"45.5322152367,2.0852662893",19
19058,COMBRESSOL,19250,"",COMBRESSOL,"45.4687976652,2.16513566417",19
19244,ST SULPICE LES BOIS,19250,"",ST SULPICE LES BOIS,"45.613289994,2.14152354992",19
19071,DAVIGNAC,19250,"",DAVIGNAC,"45.4911899589,2.07587737304",19
19130,MAUSSAC,19250,"",MAUSSAC,"45.4704291606,2.12678268861",19
19136,MEYMAC,19250,"",MEYMAC,"45.5542315824,2.14009183651",19
19165,PEYRISSAC,19260,"",PEYRISSAC,"45.5060455559,1.694117673",19
19172,RILHAC TREIGNAC,19260,"",RILHAC TREIGNAC,"45.5272915329,1.69112353827",19
19269,TREIGNAC,19260,"",TREIGNAC,"45.5524776279,1.80105006647",19
19001,AFFIEUX,19260,"",AFFIEUX,"45.5079626044,1.76751292983",19
19281,VEIX,19260,"",VEIX,"45.5013644265,1.83804197666",19
19274,USSAC,19270,"",USSAC,"45.1901861032,1.51268724107",19
19202,STE FEREOLE,19270,"",STE FEREOLE,"45.2269634196,1.58885948296",19
19178,SADROC,19270,"",SADROC,"45.274045175,1.54972416906",19
19072,DONZENAC,19270,"",DONZENAC,"45.23129159,1.52635846524",19
19234,ST PARDOUX L ORTIGIER,19270,"",ST PARDOUX L ORTIGIER,"45.2998663219,1.58155594244",19
19052,CHAVANAC,19290,"",CHAVANAC,"45.6193925333,2.09923298827",19
19261,SORNAC,19290,"",SORNAC,"45.6694408619,2.18045644477",19
19238,ST REMY,19290,"",ST REMY,"45.6543418115,2.27375449222",19
19164,PEYRELEVADE,19290,"",PEYRELEVADE,"45.7101794638,2.03734286848",19
19206,ST GERMAIN LAVOLPS,19290,"",ST GERMAIN LAVOLPS,"45.6074727471,2.2137903995",19
19241,ST SETIERS,19290,"",ST SETIERS,"45.696753232,2.1173595487",19
19021,BELLECHASSAGNE,19290,"",BELLECHASSAGNE,"45.6486687844,2.22209059554",19
19139,MILLEVACHES,19290,"",MILLEVACHES,"45.6456743847,2.08926438394",19
19070,DARNETS,19300,"",DARNETS,"45.4241971768,2.11309756046",19
19145,MOUSTIER VENTADOUR,19300,"",MOUSTIER VENTADOUR,"45.3794049102,2.10092572655",19
19176,ROSIERS D EGLETONS,19300,"",ROSIERS D EGLETONS,"45.3879504108,2.01084744458",19
19046,CHAPELLE SPINASSE,19300,"",CHAPELLE SPINASSE,"45.35845627,2.05247239518",19
19073,EGLETONS,19300,"",EGLETONS,"45.4216623668,2.03629867165",19
19088,GRANDSAIGNE,19300,"",GRANDSAIGNE,"45.487529142,1.93017010413",19
19249,ST YRIEIX LE DEJALAT,19300,"",ST YRIEIX LE DEJALAT,"45.4549609024,1.96986165302",19
19263,SOUDEILLES,19300,"",SOUDEILLES,"45.4460190027,2.06358162972",19
19143,MONTAIGNAC SUR DOUSTRE,19300,LE JARDIN,MONTAIGNAC SUR DOUSTRE,"45.3462288973,2.01582895294",19
19143,MONTAIGNAC SUR DOUSTRE,19300,MONTAIGNAC ST HIPPOLYTE,MONTAIGNAC SUR DOUSTRE,"45.3462288973,2.01582895294",19
19159,PERET BEL AIR,19300,"",PERET BEL AIR,"45.4725257232,2.02530353299",19
19253,SEGONZAC,19310,"",SEGONZAC,"45.2767795103,1.26250500836",19
19161,PERPEZAC LE BLANC,19310,"",PERPEZAC LE BLANC,"45.2136295259,1.32740284551",19
19030,BRIGNAC LA PLAINE,19310,"",BRIGNAC LA PLAINE,"45.1769208427,1.33285501672",19
19120,LOUIGNAC,19310,"",LOUIGNAC,"45.2171199764,1.27073739721",19
19015,AYEN,19310,"",AYEN,"45.2543308546,1.32442831194",19
19289,YSSANDON,19310,"",YSSANDON,"45.2044238204,1.38366828391",19
19239,ST ROBERT,19310,"",ST ROBERT,"45.2536741713,1.29535319885",19
19010,ARGENTAT SUR DORDOGNE,19320,ST BAZILE DE LA ROCHE,ARGENTAT SUR DORDOGNE,"45.1011667634,1.93436308377",19
19231,ST PARDOUX LA CROISILLE,19320,"",ST PARDOUX LA CROISILLE,"45.2494070918,1.96891800713",19
19040,CHAMPAGNAC LA PRUNE,19320,"",CHAMPAGNAC LA PRUNE,"45.1894490228,1.93781703813",19
19089,GROS CHASTANG,19320,"",GROS CHASTANG,"45.21473166,2.00326104775",19
19090,GUMOND,19320,"",GUMOND,"45.2198203568,1.96223391046",19
19174,LA ROCHE CANILLAC,19320,"",LA ROCHE CANILLAC,"45.1986182258,1.96353579663",19
19222,ST MARTIN LA MEANNE,19320,"",ST MARTIN LA MEANNE,"45.1711303234,1.99473483674",19
19039,CHAMPAGNAC LA NOAILLE,19320,"",CHAMPAGNAC LA NOAILLE,"45.3065974134,1.99824201855",19
19056,CLERGOUX,19320,"",CLERGOUX,"45.2759455396,1.95673708604",19
19097,LAFAGE SUR SOMBRE,19320,"",LAFAGE SUR SOMBRE,"45.2926824126,2.07691880797",19
19125,MARCILLAC LA CROISILLE,19320,"",MARCILLAC LA CROISILLE,"45.2528826231,2.0341111396",19
19225,ST MERD DE LAPLEAU,19320,"",ST MERD DE LAPLEAU,"45.248513057,2.09602630818",19
19038,CHAMEYRAT,19330,"",CHAMEYRAT,"45.2478873538,1.70626007972",19
19207,ST GERMAIN LES VERGNES,19330,"",ST GERMAIN LES VERGNES,"45.2671975982,1.62099868397",19
19227,ST MEXANT,19330,"",ST MEXANT,"45.2895303019,1.67629634388",19
19082,FAVARS,19330,"",FAVARS,"45.2632599727,1.67035512416",19
19042,CHANTEIX,19330,"",CHANTEIX,"45.3124205901,1.6226623783",19
19103,LAMAZIERE HAUTE,19340,"",LAMAZIERE HAUTE,"45.6754049017,2.38584451894",19
19080,EYGURANDE,19340,"",EYGURANDE,"45.6767881141,2.42408510368",19
19083,FEYT,19340,"",FEYT,"45.6844902907,2.47902463461",19
19108,LAROCHE PRES FEYT,19340,"",LAROCHE PRES FEYT,"45.7066868401,2.4992746244",19
19134,MERLINES,19340,"",MERLINES,"45.6253424705,2.45844193074",19
19064,COUFFY SUR SARSONNE,19340,"",COUFFY SUR SARSONNE,"45.6719053866,2.34459730076",19
19065,COURTEIX,19340,"",COURTEIX,"45.6460610624,2.34358593599",19
19141,MONESTIER MERLINES,19340,"",MONESTIER MERLINES,"45.6502055059,2.48933845927",19
19094,JUILLAC,19350,"",JUILLAC,"45.3226150546,1.29232118318",19
19177,ROSIERS DE JUILLAC,19350,"",ROSIERS DE JUILLAC,"45.2869415245,1.30817336532",19
19035,CHABRIGNAC,19350,"",CHABRIGNAC,"45.3140230281,1.34219381764",19
19059,CONCEZE,19350,"",CONCEZE,"45.3604032352,1.33771562463",19
19123,MALEMORT,19360,MALEMORT SUR CORREZE,MALEMORT,"45.176099789,1.58386372231",19
19063,COSNAC,19360,"",COSNAC,"45.1307416236,1.58601909494",19
19068,DAMPNIAT,19360,"",DAMPNIAT,"45.1638501631,1.63821621038",19
19123,MALEMORT,19360,VENARSAL,MALEMORT,"45.176099789,1.58386372231",19
19043,LA CHAPELLE AUX BROCS,19360,"",LA CHAPELLE AUX BROCS,"45.1437616861,1.62661152472",19
19262,SOUDAINE LAVINADIERE,19370,"",SOUDAINE LAVINADIERE,"45.5456519392,1.72687990718",19
19036,CHAMBERET,19370,"",CHAMBERET,"45.6025012498,1.71951080332",19
19084,FORGES,19380,"",FORGES,"45.1588528226,1.86527330178",19
19245,ST SYLVAIN,19380,"",ST SYLVAIN,"45.1805974733,1.88835230175",19
19149,NEUVILLE,19380,"",NEUVILLE,"45.1095698093,1.84454335261",19
19192,ST CHAMANT,19380,"",ST CHAMANT,"45.1266782862,1.89882074872",19
19004,ALBUSSAC,19380,"",ALBUSSAC,"45.1413289444,1.8139819421",19
19186,ST BONNET ELVERT,19380,"",ST BONNET ELVERT,"45.1580000269,1.9167435017",19
19155,ORLIAC DE BAR,19390,"",ORLIAC DE BAR,"45.3747450967,1.80540631183",19
19020,BEAUMONT,19390,"",BEAUMONT,"45.4239866507,1.79091632858",19
19051,CHAUMEIL,19390,"",CHAUMEIL,"45.4552902265,1.88020391469",19
19181,ST AUGUSTIN,19390,"",ST AUGUSTIN,"45.4330402984,1.83259259547",19
19010,ARGENTAT SUR DORDOGNE,19400,ARGENTAT,ARGENTAT SUR DORDOGNE,"45.1011667634,1.93436308377",19
19091,HAUTEFAGE,19400,"",HAUTEFAGE,"45.0916740521,1.9924978016",19
19140,MONCEAUX SUR DORDOGNE,19400,"",MONCEAUX SUR DORDOGNE,"45.07174218,1.88908252368",19
19221,ST MARTIAL ENTRAYGUES,19400,"",ST MARTIAL ENTRAYGUES,"45.1273004065,1.96861582967",19
19212,ST HILAIRE TAURIEUX,19400,"",ST HILAIRE TAURIEUX,"45.0831887822,1.83285780001",19
19078,ESTIVAUX,19410,"",ESTIVAUX,"45.318970397,1.49504198912",19
19188,ST BONNET L ENFANTIER,19410,"",ST BONNET L ENFANTIER,"45.29973714,1.52644911921",19
19285,VIGEOIS,19410,"",VIGEOIS,"45.3786371667,1.51888196425",19
19162,PERPEZAC LE NOIR,19410,"",PERPEZAC LE NOIR,"45.3370896874,1.55340576295",19
19154,ORGNAC SUR VEZERE,19410,"",ORGNAC SUR VEZERE,"45.3405611146,1.46183907103",19
19017,BASSIGNAC LE BAS,19430,"",BASSIGNAC LE BAS,"45.0251375943,1.86876602188",19
19034,CAMPS ST MATHURIN LEOBAZEL,19430,ST MATHURIN LEOBAZEL,CAMPS ST MATHURIN LEOBAZEL,"44.9925849683,1.99504075347",19
19171,REYGADE,19430,"",REYGADE,"45.019999835,1.90382640556",19
19034,CAMPS ST MATHURIN LEOBAZEL,19430,"",CAMPS ST MATHURIN LEOBAZEL,"44.9925849683,1.99504075347",19
19045,LA CHAPELLE ST GERAUD,19430,"",LA CHAPELLE ST GERAUD,"45.0490483837,1.94780274708",19
19133,MERCOEUR,19430,"",MERCOEUR,"45.0115300882,1.95247311189",19
19189,ST BONNET LES TOURS DE MERLE,19430,"",ST BONNET LES TOURS DE MERLE,"45.0549433234,2.05205394933",19
19215,ST JULIEN LE PELERIN,19430,"",ST JULIEN LE PELERIN,"45.001798962,2.06379083317",19
19086,GOULLES,19430,"",GOULLES,"45.0195641507,2.09352892736",19
19259,SEXCLES,19430,"",SEXCLES,"45.0477027294,2.01682416184",19
19037,CHAMBOULIVE,19450,"",CHAMBOULIVE,"45.4270783097,1.70936524222",19
19166,PIERREFITTE,19450,"",PIERREFITTE,"45.4278645906,1.65028178088",19
19146,NAVES,19460,"",NAVES,"45.3149479371,1.75065002598",19
19118,LE LONZAC,19470,"",LE LONZAC,"45.4699663224,1.73115503451",19
19122,MADRANGES,19470,"",MADRANGES,"45.4674850296,1.79655382411",19
19203,STE FORTUNADE,19490,"",STE FORTUNADE,"45.2069322003,1.76313688229",19
19184,ST BAZILE DE MEYSSAC,19500,"",ST BAZILE DE MEYSSAC,"45.0541480503,1.72389447366",19
19273,TURENNE,19500,"",TURENNE,"45.0610532957,1.57106480469",19
19067,CUREMONTE,19500,"",CUREMONTE,"45.0035299076,1.75465208697",19
19115,LIGNEYRAC,19500,"",LIGNEYRAC,"45.0492268727,1.61825978828",19
19119,LOSTANGES,19500,"",LOSTANGES,"45.0685363268,1.77496658652",19
19217,ST JULIEN MAUMONT,19500,"",ST JULIEN MAUMONT,"45.034476008,1.70931422691",19
19029,BRANCEILLES,19500,"",BRANCEILLES,"45.0080597171,1.708482812",19
19050,CHAUFFOUR SUR VELL,19500,"",CHAUFFOUR SUR VELL,"45.0194374555,1.67141752339",19
19057,COLLONGES LA ROUGE,19500,"",COLLONGES LA ROUGE,"45.0661814484,1.65335823441",19
19093,JUGEALS NAZARETH,19500,"",JUGEALS NAZARETH,"45.0889828477,1.55455491162",19
19099,LAGLEYGEOLLE,19500,"",LAGLEYGEOLLE,"45.084341553,1.69557036344",19
19126,MARCILLAC LA CROZE,19500,"",MARCILLAC LA CROZE,"45.0331846728,1.73789456774",19
19138,MEYSSAC,19500,"",MEYSSAC,"45.0503878402,1.68376616908",19
19150,NOAILHAC,19500,"",NOAILHAC,"45.0827332005,1.61660799829",19
19179,SAILLAC,19500,"",SAILLAC,"45.0401470821,1.6412703898",19
19129,MASSERET,19510,"",MASSERET,"45.5414714695,1.51966936931",19
19104,LAMONGERIE,19510,"",LAMONGERIE,"45.540833083,1.58011081843",19
19131,MEILHARDS,19510,"",MEILHARDS,"45.5471107848,1.63652060761",19
19250,SALON LA TOUR,19510,"",SALON LA TOUR,"45.5022179707,1.53380254271",19
19022,BENAYES,19510,"",BENAYES,"45.5230685233,1.46845374515",19
19124,MANSAC,19520,"",MANSAC,"45.1603327019,1.38223903365",19
19066,CUBLAC,19520,"",CUBLAC,"45.1562309473,1.30589609182",19
19106,LAPLEAU,19550,"",LAPLEAU,"45.2972681387,2.15927130911",19
19111,LAVAL SUR LUZEGE,19550,"",LAVAL SUR LUZEGE,"45.2541335786,2.14246404167",19
19208,ST HILAIRE FOISSAC,19550,"",ST HILAIRE FOISSAC,"45.3237427477,2.11464630625",19
19264,SOURSAC,19550,"",SOURSAC,"45.2617933713,2.20363976923",19
19211,ST HILAIRE PEYROUX,19560,"",ST HILAIRE PEYROUX,"45.2103986023,1.64187495214",19
19117,LISSAC SUR COUZE,19600,"",LISSAC SUR COUZE,"45.1101297922,1.45969694671",19
19229,ST PANTALEON DE LARCHE,19600,"",ST PANTALEON DE LARCHE,"45.1467893413,1.43249583574",19
19151,NOAILLES,19600,"",NOAILLES,"45.0985911705,1.51852120349",19
19049,CHASTEAUX,19600,"",CHASTEAUX,"45.0828146271,1.46748876327",19
19107,LARCHE,19600,"",LARCHE,"45.1137863095,1.41998991347",19
19147,NESPOULS,19600,"",NESPOULS,"45.0563342157,1.50252648148",19
19077,ESTIVALS,19600,"",ESTIVALS,"45.0308663151,1.45856989292",19
19191,ST CERNIN DE LARCHE,19600,"",ST CERNIN DE LARCHE,"45.0919444107,1.41237097897",19
19047,CHARTRIER FERRIERE,19600,"",CHARTRIER FERRIERE,"45.0582166872,1.4341213591",19
19100,LAGRAULIERE,19700,"",LAGRAULIERE,"45.3552708977,1.62385425403",19
19240,ST SALVADOUR,19700,"",ST SALVADOUR,"45.3906265922,1.76634717247",19
19194,ST CLEMENT,19700,"",ST CLEMENT,"45.3308184051,1.68701999554",19
19255,SEILHAC,19700,"",SEILHAC,"45.3668078049,1.72303452473",19
19213,ST JAL,19700,"",ST JAL,"45.3931451216,1.6489461128",19
19062,CORREZE,19800,"",CORREZE,"45.3655110046,1.87090523159",19
19085,GIMEL LES CASCADES,19800,"",GIMEL LES CASCADES,"45.3041231992,1.84214988096",19
19137,MEYRIGNAC L EGLISE,19800,"",MEYRIGNAC L EGLISE,"45.4036167689,1.86043218765",19
19016,BAR,19800,"",BAR,"45.3421541864,1.81469639235",19
19251,SARRAN,19800,"",SARRAN,"45.4121016966,1.93125887963",19
19081,EYREIN,19800,"",EYREIN,"45.3273225675,1.94274800441",19
19236,ST PRIEST DE GIMEL,19800,"",ST PRIEST DE GIMEL,"45.3086188465,1.8936669424",19
19287,VITRAC SUR MONTANE,19800,"",VITRAC SUR MONTANE,"45.3727168836,1.93317365283",19
2A004,AJACCIO,20000,"",AJACCIO,"41.9347926638,8.70132275974",20
2A004,AJACCIO,20090,"",AJACCIO,"41.9347926638,8.70132275974",20
2A038,BILIA,20100,"",BILIA,"41.6222677793,8.90493830672",20
2A129,GROSSA,20100,"",GROSSA,"41.6027786723,8.8649278809",20
2A115,FOCE,20100,"",FOCE,"41.6219530665,9.03561496971",20
2A127,GIUNCHETO,20100,"",GIUNCHETO,"41.5862596308,8.95720217701",20
2A128,GRANACE,20100,"",GRANACE,"41.6403012602,9.01221939492",20
2A272,SARTENE,20100,"",SARTENE,"41.5718443328,8.93538107497",20
2A035,BELVEDERE CAMPOMORO,20110,"",BELVEDERE CAMPOMORO,"41.6174105713,8.82330409363",20
2A349,VIGGIANELLO,20110,"",VIGGIANELLO,"41.6691692239,8.94530373652",20
2A018,ARBELLARA,20110,"",ARBELLARA,"41.6711031024,8.98935818241",20
2A249,PROPRIANO,20110,"",PROPRIANO,"41.6504172843,8.89378639473",20
2A070,CASAGLIONE,20111,"",CASAGLIONE,"42.0695824094,8.75999305453",20
2A048,CALCATOGGIO,20111,"",CALCATOGGIO,"42.0284281165,8.73772286465",20
2A011,ALTAGENE,20112,"",ALTAGENE,"41.7091975922,9.07705100575",20
2A158,MELA,20112,"",MELA,"41.6843116353,9.09251801465",20
2A308,STE LUCIE DE TALLANO,20112,"",STE LUCIE DE TALLANO,"41.6682904009,9.06116918689",20
2A363,ZOZA,20112,"",ZOZA,"41.721546993,9.07173348463",20
2A191,OLMICCIA,20112,"",OLMICCIA,"41.6701338778,9.03297164192",20
2A189,OLMETO,20113,"",OLMETO,"41.7120554576,8.90482669447",20
2A114,FIGARI,20114,"",FIGARI,"41.5163043789,9.12059415829",20
2A212,PIANA,20115,"",PIANA,"42.2260344023,8.62798195907",20
2A024,AULLENE,20116,"",AULLENE,"41.8067898223,9.09266751602",20
2A357,ZERUBIA,20116,"",ZERUBIA,"41.7511203775,9.05738566611",20
2A085,CAURO,20117,"",CAURO,"41.9042036105,8.89390218223",20
2A104,ECCICA SUARELLA,20117,"",ECCICA SUARELLA,"41.9231596216,8.89401261483",20
2A181,OCANA,20117,"",OCANA,"41.9503939626,8.909888839",20
2A326,TOLLA,20117,"",TOLLA,"41.9682067011,8.9690159805",20
2A348,VICO,20118,SAGONE,VICO,"42.1506390695,8.73051107045",20
2A090,COGGIA,20118,SAGONE,COGGIA,"42.1117512753,8.73524258056",20
2A031,BASTELICA,20119,"",BASTELICA,"41.988063407,9.04861808353",20
2A027,AZZANA,20121,"",AZZANA,"42.1129499138,8.93094346781",20
2A204,PASTRICCIOLA,20121,"",PASTRICCIOLA,"42.1434520228,9.01623489472",20
2A259,REZZA,20121,"",REZZA,"42.1240747257,8.95203254705",20
2A266,SALICE,20121,"",SALICE,"42.1045072661,8.90188848529",20
2A262,ROSAZIA,20121,"",ROSAZIA,"42.1258026167,8.86199135489",20
2A254,QUENZA,20122,"",QUENZA,"41.8077584567,9.2009533879",20
2A232,PILA CANALE,20123,"",PILA CANALE,"41.7923350727,8.89878366545",20
